CityID,CityName,RegionID,LatestRecordedPopulation
27403,Point,45,820
27404,Point Arena,5,449
27405,Point Baker,2,15
27406,Point Baker,10,2991
27407,Point Blank,45,688
27408,Point Blue,19,NULL
27409,Point Cedar,4,NULL
27410,Point Clear,1,2125
27411,Point Comfort,45,737
27412,Point Harbor,34,NULL
27413,Point Hope,2,674
27414,Point Isabel,15,91
27415,Point Lay,2,189
27416,Point Lookout,33,1219
27417,Point Marion,39,1159
27418,Point of Rocks,21,1466
27419,Point of Rocks,53,NULL
27420,Point Pleasant,31,18392
27421,Point Pleasant,51,4350
27422,Point Pleasant Beach,31,4665
27423,Point Reyes Station,5,848
27424,Point Roberts,50,1314
27425,Point Venture,45,800
27426,Pointe à la Hache,19,187
27427,Pointe Aux Pins,23,NULL
27428,Pojoaque,32,1907
27429,Polacca,3,NULL
27430,Poland,20,NULL
27431,Poland,36,2555
27432,Poland,33,508
27433,Polar,52,NULL
27434,Polaris,27,NULL
27435,Pole Ojea,40,1695
27436,Polebridge,27,NULL
27437,Polk,39,816
27438,Polk,36,336
27439,Polk,28,322
27440,Polk City,10,1562
27441,Polk City,16,3418
27442,Polkton,34,3375
27443,Polkville,25,833
27444,Polkville,34,545
27445,Pollard,4,222
27446,Pollard,1,137
27447,Pollock,19,469
27448,Pollock,26,89
27449,Pollock,43,241
27450,Pollock,13,NULL
27451,Pollock Pines,5,6871
27452,Pollocksville,34,311
27453,Pollok,45,NULL
27454,Polo,14,2355
27455,Polo,26,575
27456,Polonia,52,526
27457,Polson,27,4488
27458,Polvadera,32,269
27459,Pomaria,42,179
27460,Pomeroy,36,1852
27461,Pomeroy,16,662
27462,Pomeroy,50,1425
27463,Pomeroy,45,NULL
27464,Pomeroy,17,NULL
27465,Pomfret,47,NULL
27466,Pomfret,21,517
27467,Pomfret,7,NULL
27468,Pomona,26,511
27469,Pomona,5,149058
27470,Pomona,14,NULL
27471,Pomona,21,NULL
27472,Pomona,17,832
27473,Pomona,31,7124
27474,Pomona,33,3103
27475,Pomona Heights,33,NULL
27476,Pomona Park,10,912
27477,Pomonkey,21,NULL
27478,Pompano Beach,10,99845
27479,Pompano Park,10,NULL
27480,Pompey,33,NULL
27481,Pompeys Pillar,27,NULL
27482,Pompton Lakes,31,11097
27483,Pompton Plains,31,NULL
27484,Ponca,4,NULL
27485,Ponca,28,961
27486,Ponca City,37,25387
27487,Ponce,40,132502
27488,Ponce de Leon,10,598
27489,Ponce Inlet,10,3032
27490,Poncha Springs,6,737
27491,Ponchatoula,19,6559
27492,Pond,5,NULL
27493,Pond Creek,37,856
27494,Pond Eddy,33,NULL
27495,Ponder,45,1395
27496,Ponderay,13,1137
27497,Ponderosa,32,387
27498,Ponderosa Pine,32,1195
27499,Pondosa,5,NULL
27500,Pondosa,38,NULL
27501,Pondsville,21,158
27502,Ponemah,24,724
27503,Poneto,15,166
27504,Ponsford,24,NULL
27505,Ponshewaing,23,69
27506,Ponte Vedra Beach,10,NULL
27507,Pontiac,26,175
27508,Pontiac,23,59515
27509,Pontiac,14,11931
27510,Pontoon Beach,14,5836
27511,Pontoosuc,14,146
27512,Pontotoc,25,5625
27513,Pontotoc,45,NULL
27514,Pony,27,118
27515,Poole,28,19
27516,Poole,18,NULL
27517,Pooler,11,19140
27518,Poolesville,21,4883
27519,Pope,25,215
27520,Pope Valley,5,NULL
27521,Popejoy,16,79
27522,Popes Creek,21,NULL
27523,Poplar,5,NULL
27524,Poplar,34,NULL
27525,Poplar,27,810
27526,Poplar,52,603
27527,Poplar Bluff,26,17023
27528,Poplar Branch,34,NULL
27529,Poplar Creek,25,NULL
27530,Poplar Grove,14,5023
27531,Poplar Grove,4,NULL
27532,Poplar Plains,18,NULL
27533,Poplarville,25,2894
27534,Popple River,52,NULL
27535,Poquonock Bridge,7,1727
27536,Poquoson,49,12150
27537,Poquott,33,953
27538,Porcupine,43,1062
27539,Porcupine,35,146
27540,Port Allegany,39,2157
27541,Port Allen,19,5180
27542,Port Alsworth,2,159
27543,Port Alto,45,NULL
27544,Port Angeles,50,19038
27545,Port Aransas,45,3480
27546,Port Armstrong,2,NULL
27547,Port Arthur,45,53818
27548,Port Ashton,2,NULL
27549,Port Austin,23,664
27550,Port Barre,19,2055
27551,Port Barrington,14,1517
27552,Port Blakely,50,NULL
27553,Port Bolivar,45,NULL
27554,Port Byron,14,1647
27555,Port Byron,33,1290
27556,Port Carbon,39,1889
27557,Port Charlotte,10,54392
27558,Port Chester,33,28967
27559,Port Chilkoot,2,NULL
27560,Port Clinton,39,326
27561,Port Clinton,36,6056
27562,Port Clyde,20,NULL
27563,Port Costa,5,190
27564,Port Deposit,21,653
27565,Port Dickinson,33,1641
27566,Port Edwards,52,1818
27567,Port Ewen,33,3546
27568,Port Gamble,50,NULL
27569,Port Gibson,33,453
27570,Port Gibson,25,1567
27571,Port Graham,2,177
27572,Port Hadlock,50,NULL
27573,Port Heiden,2,102
27574,Port Henry,33,1194
27575,Port Hope,23,267
27576,Port Hudson,19,NULL
27577,Port Hueneme,5,21723
27578,Port Huron,23,30184
27579,Port Isabel,45,5006
27580,Port Jefferson,33,7750
27581,Port Jefferson,36,371
27582,Port Jefferson Station,33,7838
27583,Port Jervis,33,8828
27584,Port Kent,33,NULL
27585,Port LaBelle,10,3530
27586,Port Lavaca,45,12248
27587,Port Leyden,33,672
27588,Port Lions,2,194
27589,Port Ludlow,50,2603
27590,Port Madison,50,NULL
27591,Port Mansfield,45,226
27592,Port Matilda,39,606
27593,Port Mayaca,10,NULL
27594,Port Moller,2,NULL
27595,Port Monmouth,31,3818
27596,Port Neches,45,13040
27597,Port Norris,31,1377
27598,Port O'Brien,2,NULL
27599,Port O'Connor,45,1253
27600,Port Orange,10,56048
27601,Port Orchard,50,11144
27602,Port Orford,38,1133
27603,Port Reading,31,3728
27604,Port Republic,31,1115
27605,Port Richey,10,2671
27606,Port Royal,42,10678
27607,Port Royal,39,925
27608,Port Royal,49,126
27609,Port Royal,18,NULL
27610,Port Saint Joe,10,3445
27611,Port Saint John,10,12267
27612,Port Saint Lucie,10,164603
27613,Port Salerno,10,10091
27614,Port Sanilac,23,623
27615,Port Sewall,10,NULL
27616,Port Sulphur,19,1760
27617,Port Tobacco,21,13
27618,Port Townsend,50,9113
27619,Port Trevorton,39,769
27620,Port Union,36,NULL
27621,Port Vincent,19,741
27622,Port Vue,39,3798
27623,Port Wakefield,2,NULL
27624,Port Washington,52,11250
27625,Port Washington,33,15846
27626,Port Washington,36,569
27627,Port Washington North,33,3154
27628,Port Wentworth,11,5359
27629,Port William,36,254
27630,Port William,2,NULL
27631,Port Wing,52,164
27632,Portage,20,NULL
27633,Portage,46,245
27634,Portage,50,NULL
27635,Portage,27,NULL
27636,Portage,36,438
27637,Portage,15,36828
27638,Portage,52,10324
27639,Portage,23,46292
27640,Portage,39,2638
27641,Portage Des Sioux,26,328
27642,Portage Lakes,36,6968
27643,Portageville,26,3228
27644,Portageville,33,NULL
27645,Portal,3,NULL
27646,Portal,11,638
27647,Portal,35,126
27648,Portales,32,12280
27649,Porter,37,566
27650,Porter,50,207
27651,Porter,20,NULL
27652,Porter,24,183
27653,Porter,15,4858
27654,Porter Center,33,NULL
27655,Porter Heights,45,1653
27656,Porterdale,11,1429
27657,Porterfield,52,NULL
27658,Portersville,1,NULL
27659,Portersville,39,235
27660,Porterville,5,54165
27661,Porterville,46,NULL
27662,Porterville,25,NULL
27663,Porthill,13,NULL
27664,Portia,4,437
27665,Portis,17,103
27666,Portland,15,6223
27667,Portland,39,519
27668,Portland,35,606
27669,Portland,20,66194
27670,Portland,23,3883
27671,Portland,7,5862
27672,Portland,4,430
27673,Portland,44,11480
27674,Portland,6,NULL
27675,Portland,10,NULL
27677,Portland,38,583776
27678,Portland,45,15099
27679,Portland,16,35
27680,Portland,26,NULL
27681,Portland,33,NULL
27682,Portland,17,NULL
27683,Portland,52,NULL
27684,Portland Mills,39,NULL
27685,Portola,5,2104
27686,Portola Valley,5,4353
27687,Portsmouth,41,NULL
27688,Portsmouth,30,20779
27689,Portsmouth,49,95535
27690,Portsmouth,36,20226
27691,Portsmouth,16,195
27692,Portville,33,1014
27693,Porum,37,727
27694,Posen,23,234
27695,Posen,14,5987
27696,Posey,5,10
27697,Posey,45,NULL
27698,Poseyville,15,1045
27699,Poso Park,5,9
27700,Possession,50,NULL
27701,Post,38,NULL
27702,Post,45,5376
27703,Post Creek,27,NULL
27704,Post Falls,13,27574
27705,Post Lake,52,374
27706,Post Oak,26,NULL
27707,Post Oak Bend City,45,595
27708,Postelle,4,NULL
27709,Poston,42,NULL
27710,Poston,3,285
27711,Postville,16,2227
27712,Postville,52,NULL
27713,Potala Pastillo,40,3092
27714,Potato Creek,43,NULL
27715,Poteau,37,8520
27716,Poteet,45,3260
27717,Poth,45,1908
27718,Potlatch,13,804
27719,Potomac,21,44965
27720,Potomac,14,750
27721,Potomac Heights,21,1117
27722,Potomac Mills,49,5614
27723,Potomac Park,21,2530
27724,Potosi,26,2660
27725,Potosi,52,688
27726,Potosi,45,2991
27727,Potrero,5,656
27728,Potsdam,36,288
27729,Potsdam,33,9428
27730,Pottawattamie Park,15,235
27731,Potter,28,337
27732,Potter,4,NULL
27733,Potter,52,253
27734,Potter,11,NULL
27735,Potter,33,NULL
27736,Potter,17,NULL
27737,Potter Lake,52,1107
27738,Potter Valley,5,646
27739,Potters Hill,34,481
27740,Pottersville,33,424
27741,Pottersville,31,NULL
27742,Potterville,11,NULL
27743,Potterville,23,2617
27744,Pottery Addition,36,293
27745,Potts Camp,25,523
27746,Pottsboro,45,2160
27747,Pottstown,39,22377
27748,Pottsville,39,14324
27749,Pottsville,4,2838
27750,Pottsville,45,NULL
27751,Potwin,17,449
27752,Poudre Park,6,NULL
27753,Poughkeepsie,33,32736
27754,Poulan,11,851
27755,Poulsbo,50,9200
27756,Poultney,47,1612
27757,Pound,52,377
27758,Pound,49,1037
27759,Pound Ridge,33,NULL
27760,Poway,5,47811
27761,Powder River,53,44
27762,Powder Springs,11,13940
27763,Powder Wash,6,NULL
27764,Powderhorn,6,NULL
27765,Powderly,45,1178
27766,Powderly,18,745
27767,Powdersville,42,7618
27768,Powderville,27,NULL
27769,Powell,39,NULL
27770,Powell,28,NULL
27771,Powell,44,NULL
27772,Powell,37,NULL
27773,Powell,10,NULL
27774,Powell,53,6314
27775,Powell,45,136
27776,Powell,1,955
27777,Powell,36,11500
27778,Powell Butte,38,NULL
27779,Powellhurst,38,NULL
27780,Powells Crossroads,44,1322
27781,Powellsville,34,276
27782,Powellton,51,619
27783,Powellville,21,189
27784,Powelton,11,NULL
27785,Power,27,179
27786,Powers,23,422
27787,Powers,38,689
27788,Powers Lake,52,1615
27789,Powers Lake,35,280
27790,Powersville,26,60
27791,Powhatan,4,72
27792,Powhatan,19,135
27793,Powhatan,49,NULL
27794,Powhatan Point,36,1592
27795,Powhattan,17,77
27796,Pownal,47,NULL
27797,Poy Sippi,52,371
27798,Poydras,19,2351
27799,Poyen,4,290
27800,Poynette,52,2528
27801,Poynor,45,305
27802,Poynor,26,NULL
27803,Prague,37,2386
27804,Prague,28,303
27805,Prairie,13,NULL
27806,Prairie,25,NULL
27807,Prairie City,38,909
27808,Prairie City,43,23
27809,Prairie City,14,379
27810,Prairie City,16,1680
27811,Prairie du Chien,52,5911
27812,Prairie du Rocher,14,604
27813,Prairie du Sac,52,3972
27814,Prairie Farm,52,473
27815,Prairie Grove,4,4380
27816,Prairie Grove,14,1904
27817,Prairie Hill,26,NULL
27818,Prairie Hill,45,NULL
27819,Prairie Home,26,280
27820,Prairie Point,25,NULL
27821,Prairie Rose,35,73
27822,Prairie View,4,NULL
27823,Prairie View,17,134
27824,Prairie View,14,NULL
27825,Prairie View,45,5576
27826,Prairie Village,17,21447
27827,Prairieburg,16,178
27828,Prairieville,19,26895
27829,Prathersville,26,124
27830,Pratt,51,602
27831,Pratt,17,6835
27832,Pratts,49,NULL
27833,Prattsburgh,33,656
27834,Prattsville,33,355
27835,Prattsville,4,305
27836,Prattville,5,33
27837,Prattville,1,33960
27838,Pray,27,681
27839,Preble,33,NULL
27840,Premont,45,2653
27841,Prentice,52,660
27842,Prentiss,25,1081
27843,Prescott,4,3296
27844,Prescott,23,266
27845,Prescott,52,4258
27846,Prescott,16,257
27847,Prescott,17,264
27848,Prescott,50,318
27849,Prescott,38,55
27850,Prescott,3,39843
27851,Prescott Valley,3,38822
27852,Presho,43,497
27853,Presidential Lakes Estates,31,2365
27854,Presidio,45,4426
27855,Presque Isle,23,NULL
27856,Presque Isle,52,NULL
27857,Presque Isle,20,9692
27858,Presque Isle Harbor,23,600
27859,Presquille,19,1807
27860,Prestbury,14,1722
27861,Presto,39,NULL
27862,Preston,33,NULL
27863,Preston,25,NULL
27864,Preston,11,NULL
27865,Preston,50,NULL
27866,Preston,37,NULL
27867,Preston,45,2096
27868,Preston,29,78
27869,Preston,13,5204
27870,Preston,21,719
27871,Preston,17,158
27872,Preston,16,1012
27873,Preston,24,1325
27874,Preston,26,223
27875,Preston,28,28
27876,Preston Heights,14,2575
27877,Prestonsburg,18,3255
27878,Prestonville,18,161
27879,Pretty Prairie,17,680
27880,Prewitt,32,NULL
27881,Price,21,NULL
27882,Price,34,NULL
27883,Price,45,NULL
27884,Price,52,NULL
27885,Price,46,8715
27886,Pricedale,25,NULL
27887,Pricedale,39,NULL
27888,Prices Fork,49,1066
27889,Priceville,1,2658
27890,Prichard,1,22659
27891,Prichard,51,527
27892,Prichard,25,NULL
27893,Priddy,45,NULL
27894,Pride,18,NULL
27895,Pridgen,11,NULL
27896,Prien,19,7810
27897,Priest Point,50,NULL
27898,Priest River,13,1751
27899,Prim,4,NULL
27900,Primera,45,4070
27901,Primghar,16,909
27902,Primrose,28,61
27903,Primrose,11,NULL
27904,Primrose,52,NULL
27905,Primrose,18,NULL
27906,Primrose,39,NULL
27907,Prince,51,116
27908,Prince Frederick,21,2538
27909,Prince George,49,2066
27910,Princes Lakes,15,1312
27911,Princess Anne,21,3290
27912,Princeton,51,6432
27913,Princeton,16,886
27914,Princeton,24,4698
27915,Princeton,17,277
27916,Princeton,15,8644
27917,Princeton,14,7660
27918,Princeton,26,1166
27919,Princeton,52,1214
27920,Princeton,31,12307
27921,Princeton,42,62
27922,Princeton,10,22038
27923,Princeton,18,6329
27924,Princeton,34,1194
27925,Princeton,4,NULL
27926,Princeton,20,NULL
27927,Princeton,5,303
27928,Princeton,13,148
27929,Princeton,45,6807
27930,Princeton,23,NULL
27931,Princeton,38,NULL
27932,Princeton,28,NULL
27933,Princeton,22,NULL
27934,Princeton,19,NULL
27935,Princeton,36,NULL
27936,Princeton Junction,31,2465
27937,Princetown,33,NULL
27938,Princeville,12,2158
27939,Princeville,34,2082
27940,Princeville,14,1738
27941,Prineville,38,9253
27942,Pringle,45,NULL
27943,Pringle,39,979
27944,Pringle,43,112
27945,Prinsburg,24,497
27946,Prior Lake,24,22796
27947,Prismatic,25,NULL
27948,Pritchett,45,NULL
27949,Pritchett,6,140
27950,Privateer,42,2349
27951,Proberta,5,267
27952,Proctor,37,231
27953,Proctor,6,NULL
27954,Proctor,45,NULL
27955,Proctor,47,NULL
27956,Proctor,51,NULL
27957,Proctor,27,NULL
27958,Proctor,24,3057
27959,Proctorsville,47,454
27960,Proctorville,36,574
27961,Proctorville,34,117
27962,Progreso,45,5507
27963,Progress,45,NULL
27964,Promise City,16,111
27965,Promised Land,42,511
27966,Prompton,39,250
27967,Pronto,29,NULL
27968,Prophetstown,14,2080
27969,Prosit,24,NULL
27970,Prospect,44,NULL
27971,Prospect,49,NULL
27972,Prospect,21,NULL
27973,Prospect,38,455
27974,Prospect,7,NULL
27975,Prospect,20,NULL
27976,Prospect,33,291
27977,Prospect,39,1169
27978,Prospect,18,4698
27979,Prospect,36,1112
27980,Prospect Heights,14,16256
27981,Prospect Heights,6,NULL
27982,Prospect Park,39,327
27983,Prospect Park,31,5865
27985,Prospect Plains,31,NULL
27986,Prospect Valley,6,NULL
27987,Prospectville,39,NULL
27988,Prosper,45,9423
27989,Prosperity,10,NULL
27990,Prosperity,51,1498
27991,Prosperity,42,1180
27992,Prosser,28,66
27993,Prosser,50,5714
27994,Protection,17,514
27995,Protem,26,NULL
27996,Protivin,16,283
27997,Provencal,19,611
27998,Providence,1,223
27999,Providence,18,3193
28000,Providence,41,178042
28001,Providence,21,NULL
28002,Providence,34,NULL
28003,Providence,46,7075
28004,Providence,10,NULL
28005,Providence,45,4786
28006,Providence Forge,49,NULL
28007,Provincetown,22,2642
28008,Provo,4,NULL
28009,Provo,43,NULL
28010,Provo,46,112488
28011,Prudenville,23,1682
28012,Prudhoe Bay,2,2174
28013,Prue,37,465
28014,Prunedale,5,17560
28015,Pruntytown,51,NULL
28016,Pryor,37,9539
28017,Pryor,27,618
28018,Pryorsburg,18,311
28019,Pu‘uwai,12,NULL
28020,Puako,12,772
28021,Puckett,25,316
28022,Pueblito,32,91
28023,Pueblito del Carmen,40,572
28024,Pueblito Del Río,40,1310
28025,Pueblitos,32,794
28026,Pueblo,32,125
28027,Pueblo,6,106595
28028,Pueblo Nuevo,45,521
28029,Pueblo Pintado,32,192
28030,Pueblo West,6,29637
28031,Puente,45,NULL
28032,Puerto de Luna,32,141
28033,Puerto Real,40,5983
28034,Pukwana,43,285
28035,Pulaski,33,2365
28036,Pulaski,52,3539
28037,Pulaski,16,260
28038,Pulaski,49,9086
28039,Pulaski,11,266
28040,Pulaski,44,7870
28041,Pulaski,14,206
28042,Pulaski,36,132
28043,Pulaski,25,NULL
28044,Pulcifer,52,134
28045,Pullman,50,29799
28046,Pullman,45,NULL
28047,Pullman,51,154
28048,Pulteney,33,NULL
28049,Pultneyville,33,698
28050,Pumphrey,21,NULL
28051,Pumpkin Center,34,2222
28052,Pumpville,45,NULL
28053,Punalu‘u,12,NULL
28054,Punalu'u,12,1164
28055,Pungoteague,49,347
28056,Punta Gorda,10,16641
28057,Punta Rassa,10,1750
28058,Punta Santiago,40,4964
28059,Punxsutawney,39,5962
28060,Puposky,24,NULL
28061,Pupukea,12,4551
28062,Purcell,37,5884
28063,Purcell,26,408
28064,Purcellville,49,7727
28065,Purchase,33,NULL
28066,Purdin,26,190
28067,Purdon,45,NULL
28068,Purdum,28,NULL
28069,Purdy,49,NULL
28070,Purdy,37,NULL
28071,Purdy,50,1544
28072,Purdy,26,1098
28073,Purley,45,NULL
28074,Purves,45,NULL
28075,Purvis,25,2175
28076,Puryear,44,671
28077,Put-in-Bay,36,138
28078,Putnam,7,7214
28079,Putnam,33,NULL
28080,Putnam,21,NULL
28081,Putnam,45,94
28082,Putnam,37,29
28083,Putnam,1,193
28084,Putnam Hall,10,NULL
28085,Putnam Lake,33,3844
28086,Putnam Valley,33,NULL
28087,Putnamville,15,NULL
28088,Putney,43,NULL
28089,Putney,18,NULL
28090,Putney,47,523
28091,Putney,11,2898
28092,Puxico,26,881
28093,Puyallup,50,37022
28094,Pyatt,4,221
28095,Pyatts,14,NULL
28096,Pylesville,21,693
28097,Pyote,45,114
28098,Pyramid,29,NULL
28099,Pyriton,1,NULL
28100,Quail,45,19
28101,Quail Creek,45,1628
28102,Quail Valley,5,NULL
28103,Quaker City,36,502
28104,Quakertown,39,8979
28105,Quamba,24,123
28106,Quanah,45,2641
28107,Quantico,21,133
28108,Quantico,49,480
28109,Quantico Base,49,4452
28110,Quapaw,37,906
28111,Quarry,45,NULL
28112,Quarryville,39,2576
28113,Quartz Hill,5,10912
28114,Quartzsite,3,3677
28115,Quasqueton,16,554
28116,Quay,37,NULL
28117,Quealy,53,NULL
28118,Quebec,45,NULL
28119,Quebeck,44,NULL
28120,Quebrada,40,995
28121,Quebrada del Agua,40,1325
28122,Quebradillas,40,5282
28123,Quechee,47,656
28124,Queen,39,NULL
28125,Queen Anne,21,222
28126,Queen City,26,598
28127,Queen City,45,1476
28128,Queen Creek,3,26361
28129,Queen Valley,3,788
28130,Queens,33,2272771
28131,Queensbury,33,NULL
28132,Queensland,11,NULL
28133,Queenstown,21,664
28134,Queets,50,174
28135,Quemado,45,230
28136,Quemado,32,228
28137,Quenemo,17,388
28138,Quentin,39,594
28139,Questa,32,1770
28140,Quick City,26,NULL
28141,Quietus,27,NULL
28142,Quijotoa,3,NULL
28143,Quilcene,50,596
28144,Quimby,16,319
28145,Quinault,50,NULL
28146,Quinby,49,282
28147,Quinby,42,932
28148,Quincy,5,1728
28149,Quincy,10,7972
28150,Quincy,36,706
28151,Quincy,23,1652
28152,Quincy,14,40633
28153,Quincy,22,92271
28154,Quincy,50,6750
28155,Quincy,17,NULL
28156,Quincy,15,NULL
28157,Quincy,26,NULL
28158,Quincy,25,NULL
28159,Quinebaug,7,1133
28160,Quinhagak,2,669
28161,Quinlan,45,1394
28162,Quinlan,37,NULL
28163,Quinn,43,54
28164,Quinnesec,23,1191
28165,Quinnimont,51,NULL
28166,Quintana,45,56
28167,Quinter,17,918
28168,Quintette,10,NULL
28169,Quinton,31,588
28170,Quinton,37,1051
28171,Quinwood,51,290
28172,Quiogue,33,816
28173,Quitaque,45,411
28174,Quitman,45,1809
28175,Quitman,26,45
28176,Quitman,4,762
28177,Quitman,11,3850
28178,Quitman,25,2323
28179,Quitman,19,181
28180,Quito,25,NULL
28181,Quivero,3,NULL
28182,Qulin,26,458
28183,Quogue,33,967
28184,Quonochontaug,41,333
28185,Rabbit Hash,18,315
28186,Raceland,18,2424
28187,Raceland,19,10193
28188,Rachal,45,NULL
28189,Rachel,29,54
28190,Rachel,51,248
28191,Racine,51,256
28192,Racine,36,675
28193,Racine,24,442
28194,Racine,52,78860
28195,Rackerby,5,204
28196,Radcliff,18,21688
28197,Radcliffe,16,545
28198,Radersburg,27,66
28199,Radford,49,16408
28200,Radisson,52,241
28201,Radium,17,25
28202,Radium,45,NULL
28203,Radium,24,NULL
28204,Radium Springs,32,1699
28205,Radnor,36,201
28206,Radom,14,220
28207,Raeford,34,4611
28208,Raemon,34,282
28209,Raeville,28,22
28210,Rafael Capó,40,1700
28211,Rafael González,40,2303
28212,Rafael Hernández,40,1351
28213,Ragan,28,38
28214,Ragland,1,1639
28215,Raglesville,15,141
28216,Ragley,19,NULL
28217,Rago,17,NULL
28218,Ragsdale,15,129
28219,Rahway,31,27346
28220,Raiford,10,255
28221,Rail Road Flat,5,475
28222,Railroad,39,278
28223,Rainbow,5,1832
28224,Rainbow,45,NULL
28225,Rainbow City,1,9602
28226,Rainelle,51,1505
28227,Raines,11,NULL
28228,Rainier,38,1895
28229,Rainier,50,1794
28230,Rains,42,NULL
28231,Rainsburg,39,133
28232,Rainsville,1,4948
28233,Raisin,45,NULL
28234,Raisin City,5,380
28235,Rake,16,225
28236,Raleigh,25,1462
28237,Raleigh,34,403892
28238,Raleigh,14,350
28239,Raleigh,35,12
28240,Raleigh,11,NULL
28241,Raleigh,10,373
28242,Ralls,45,1944
28243,Ralph,43,NULL
28244,Ralston,39,NULL
28245,Ralston,31,NULL
28246,Ralston,50,NULL
28247,Ralston,37,330
28248,Ralston,53,280
28249,Ralston,16,79
28250,Ralston,28,5943
28251,Ramah,32,370
28252,Ramah,6,123
28253,Ramapo,33,NULL
28254,Ramer,1,NULL
28255,Ramer,44,319
28256,Ramey,39,451
28257,Ramhurst,11,NULL
28258,Ramireno,45,35
28259,Ramirez,45,NULL
28260,Ramon,32,NULL
28261,Ramona,37,535
28262,Ramona,43,174
28263,Ramona,17,187
28264,Ramona,5,20292
28265,Ramos,40,1821
28266,Rampart,2,24
28267,Ramsay,27,NULL
28268,Ramsay,23,NULL
28269,Ramseur,34,1692
28270,Ramsey,14,1037
28271,Ramsey,24,23668
28272,Ramsey,31,14473
28273,Ramsey,4,NULL
28274,Ranburne,1,409
28275,Ranchester,53,855
28276,Ranchito,32,NULL
28277,Rancho Calaveras,5,5325
28278,Rancho Cordova,5,64776
28279,Rancho Cucamonga,5,165269
28280,Rancho Mirage,5,17218
28281,Rancho Palos Verdes,5,41643
28282,Rancho Rinconada,5,NULL
28283,Rancho San Diego,5,21208
28284,Rancho Santa Fe,5,3117
28285,Rancho Santa Margarita,5,47853
28286,Rancho Tehama Reserve,5,1485
28287,Rancho Viejo,45,2437
28288,Ranchos de Taos,32,2518
28289,Rancocas,31,NULL
28290,Rancocas Woods,31,NULL
28291,Rand,6,NULL
28292,Rand,51,1631
28293,Randado,45,NULL
28294,Randalia,16,68
28295,Randall,16,173
28296,Randall,24,650
28297,Randall,17,65
28298,Randallstown,21,32430
28299,Randle,50,NULL
28300,Randle Cliff Beach,21,NULL
28301,Randleman,34,4113
28302,Randlett,46,220
28303,Randlett,37,438
28304,Randolph,46,464
28305,Randolph,47,1974
28306,Randolph,1,NULL
28307,Randolph,3,NULL
28308,Randolph,30,NULL
28309,Randolph,25,NULL
28310,Randolph,45,NULL
28311,Randolph,26,52
28312,Randolph,17,163
28313,Randolph,16,168
28314,Randolph,24,436
28315,Randolph,28,944
28316,Randolph,20,1772
28317,Randolph,52,1811
28318,Randolph,22,32112
28319,Randolph,33,1286
28320,Random Lake,52,1594
28321,Rands,16,NULL
28322,Randsburg,5,69
28323,Range,52,NULL
28324,Range,1,NULL
28325,Rangeley,20,NULL
28326,Rangely,6,2365
28327,Ranger,45,2468
28328,Ranger,11,131
28329,Rangerville,45,289
28330,Ranier,24,145
28331,Rankin,39,2122
28332,Rankin,14,561
28333,Rankin,45,778
28334,Ranlo,34,3434
28335,Ransom,14,384
28336,Ransom,17,294
28337,Ransom Canyon,45,1096
28338,Ransomville,33,1419
28339,Ranson,51,NULL
28340,Rantoul,17,184
28341,Rantoul,14,12941
28342,Raoul,11,2558
28343,Rapelje,27,NULL
28344,Rapid City,23,1352
28345,Rapid City,43,67956
28346,Rapid Valley,43,8260
28347,Rapids,33,1636
28348,Rapids City,14,959
28349,Raquette Lake,33,NULL
28350,Rarden,36,159
28351,Rardin,14,NULL
28352,Raritan,14,138
28353,Raritan,31,6881
28354,Ratcliff,4,202
28355,Ratcliff,45,NULL
28356,Rathbone,33,NULL
28357,Rathbun,16,89
28358,Rathdrum,13,6826
28359,Ratliff,10,NULL
28360,Ratliff City,37,120
28361,Raton,32,6885
28362,Rattan,37,310
28363,Raub,35,NULL
28364,Rauchtown,39,726
28365,Ravalli,27,76
28366,Ravanna,26,98
28367,Raven,49,2270
28368,Ravena,33,3268
28369,Ravendale,5,NULL
28370,Ravenden,4,470
28371,Ravenden Springs,4,118
28372,Ravenel,42,2465
28373,Ravenna,18,605
28374,Ravenna,23,1219
28375,Ravenna,28,1360
28376,Ravenna,36,11724
28377,Ravenna,45,209
28378,Ravenna,27,NULL
28379,Ravensdale,50,1101
28380,Ravenswood,51,3876
28381,Ravenswood,19,NULL
28382,Ravensworth,49,2466
28383,Ravenwood,42,NULL
28384,Ravenwood,26,440
28385,Ravia,37,528
28386,Ravine,39,662
28387,Ravinia,43,61
28388,Rawlings,21,693
28389,Rawlins,53,9259
28390,Rawls Springs,25,1254
28391,Rawson,35,NULL
28392,Rawson,36,570
28393,Rawsonville,23,NULL
28394,Ray,24,NULL
28395,Ray,3,NULL
28396,Ray,1,443
28397,Ray,35,592
28398,Ray City,11,1090
28399,Rayburn,45,NULL
28400,Rayland,36,417
28401,Rayle,11,199
28402,Raymer,6,96
28403,Raymond,50,2882
28404,Raymond,11,NULL
28405,Raymond,20,NULL
28406,Raymond,13,NULL
28407,Raymond,36,257
28408,Raymond,5,NULL
28409,Raymond,52,NULL
28410,Raymond,27,NULL
28411,Raymond,15,NULL
28412,Raymond,25,1933
28413,Raymond,28,167
28414,Raymond,14,1006
28415,Raymond,43,50
28416,Raymond,30,2855
28417,Raymond,16,788
28418,Raymond,24,764
28419,Raymond,17,79
28420,Raymondville,26,363
